MobilePhoneList [2009-06-29 08:00:00] By http://ke-tai.org/
"連番","メーカ名","機種名","機種略名","ユーザエージェント","タイプ１","タイプ２","ブラウザ幅(x)","ブラウザ高さ(y)","表示カラー数","ブラウザキャッシュ","GIF","JPG","PNG","Flash","Flashバージョン","Flashワークメモリ","Javaアプリ","BREW","HTML","SSL","ログイン","クッキー","CSS","GPS","発売日","備考","更新状況メモ","更新日"
"504","au","W53K","KC3B","KDDI-KC3B UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","6.2","240","325","","","1","1","1","1","2.0","100","","","1","1","1","1","1","","2007-11","","","2008-02-03 20:58:36"
"505","au","INFOBAR 2","ST33","KDDI-ST33 UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","6.2","228","323","262144","","1","1","1","1","2.0","100","0","1","1","1","1","0","1","1","2007-12","","","2009-06-23 13:20:50"
"506","au","W44K/K II","KC38","KDDI-KC38 UP.Browser/6.2.0.11.1.2.2e (GUI) MMP/2.0","WAP2.0","6.2","232","245","","","1","1","1","1","2.0","100","","","1","1","1","0","1","","2006-11","W44K IIは2007年6月発売","作成中","2009-05-07 07:10:59"
"507","au","W44K IIカメラなしモデル","KC3E","KDDI-KC3E UP.Browser/6.2.0.11.1.2 (GUI) MMP/2.0","WAP2.0","6.2","232","245","","","1","1","1","1","2.0","100","","","1","1","1","1","1","","2007-10","作成中","","2008-02-03 21:01:03"
"508","au","W53H","HI3B","KDDI-HI3B UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","6.2","232","323","260000","","1","1","1","1","2.0","","","","1","1","1","1","1","","2007-12","","","2009-04-20 11:41:07"
"509","au","W55T","TS3G","KDDI-TS3G UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","6.2","229","245","65536","","1","1","1","1","2.0","","","","1","1","1","1","1","","2007-12","","","2008-01-15 11:01:53"
"510","au","W56T","TS3H","KDDI-TS3H UP.Browser/6.2_7.2.7.1.K.1.400 (GUI) MMP/2.0","WAP2.0","","233","331","65536","","1","1","1","1","2.0","","","1","1","1","1","1","1","","2008-02","","","2009-06-01 11:51:50"
"511","au","W54S","SN3C","KDDI-SN3C UP.Browser/6.2_7.2.7.1.K.1.400 (GUI) MMP/2.0","WAP2.0","","233","331","65536","","1","1","1","1","2.0","","","","1","1","1","1","1","","2008-02","","","2008-02-18 11:21:50"
"512","au","W61SH","SH34","KDDI-SH34 UP.Browser/6.2.0.10.4 (GUI) MMP/2.0","WAP2.0","","229","323","260000","","1","1","1","1","2.0","","","","1","1","1","1","1","","2008-01","","","2009-04-21 09:53:22"
"513","au","W61CA","CA3A","KDDI-CA3A UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","232","323","260000","","1","1","1","1","2.0","","","","1","1","1","1","1","","2008-02","","","2008-02-18 11:21:02"
"514","au","W61K","KC3D","KDDI-KC3D UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","240","325","262144","","1","1","1","1","2.0","","","","1","1","1","1","1","1","2008-02","","","2009-06-09 12:00:08"
"515","au","W61P","MA33","KDDI-MA33 UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","232","323","260000","","1","1","1","1","2.0","","","","1","1","1","1","1","1","2008-02","","","2008-03-13 11:16:52"
"516","au","W62SA","ST34","KDDI-ST34 UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","228","323","262144","","1","1","1","1","2.0","","","","1","1","1","1","1","1","2008-03","","","2009-01-06 16:18:35"
"517","au","W54SA","SA3B","KDDI-SA3B UP.Browser/6.2_7.2.7.1.K.1.5.108 (GUI) MMP/2.0","WAP2.0","","230","323","262144","","1","1","1","1","2.0","","","","1","1","1","1","1","1","2008-03","","","2009-02-20 11:50:08"
"518","au","W61PT","PT33","KDDI-PT33 UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","230","240","65536","","1","1","1","1","2.0","","","","1","1","1","1","1","1","2008-03","","","2008-04-03 11:50:09"
"519","au","W62S","SN3E","KDDI-SN3E UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","228","345","242144","","1","1","1","1","2.0","","","","1","1","1","1","1","1","2008-03","","","2008-12-24 02:25:45"
"520","au","TS01","SYT1","UP.Browser/3.03-SYT1 UP.Link/3.4.5.6","WAP1.0","3","128","96","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","1999-11","","","2008-01-17 14:28:23"
"521","au","TT01","TST1","UP.Browser/3.03-TST1 UP.Link/3.4.4","WAP1.0","3","120","84","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","1999-12","","","2008-01-17 14:28:24"
"522","au","TK01","KCT1","UP.Browser/3.04-KCT1 UP.Link/3.4.4","WAP1.0","3","121","94","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","2000-01","","","2008-01-17 14:28:24"
"523","au","TK02","KCT2","UP.Browser/3.03-KCT2/KCT3 UP.Link/3.4.5.6","WAP1.0","3","121","94","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","2000-01","","","2008-01-17 14:28:24"
"524","au","TK0K","KCT3","UP.Browser/3.03-KCT3 UP.Link/3.4.4","WAP1.0","3","121","94","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","2000-10","","","2008-01-17 14:28:24"
"525","au","TT02","TST2","UP.Browser/3.04-TST2 UP.Link/3.4.4","WAP1.0","3","120","84","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","2000-05","","","2008-01-17 14:28:24"
"526","au","TP01","MAT1/MAT2","UP.Browser/3.04-MAT1/MAT2 UP.Link/3.4.4","WAP1.0","3","122","78","2","1.4","0","0","0","0","","","0","0","0","1","1","1","","","2000-05","","","2008-01-17 14:28:24"
"527","au","TS02","SYT2","UP.Browser/3.04-SYT2 UP.Link/3.4.4","WAP1.0","3","96","72","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2000-08","","","2008-01-17 14:28:24"
"528","au","TK03","KCT4","UP.Browser/3.04-KCT4 UP.Link/3.4.4","WAP1.0","3","96","104","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2000-08","","","2008-01-17 14:28:24"
"529","au","TK04","KCT5","UP.Browser/3.04-KCT5 UP.Link/3.4.4","WAP1.0","3","96","104","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2000-10","","","2008-01-17 14:28:24"
"530","au","TT03","TST3","UP.Browser/3.04-TST3 UP.Link/3.4.5.6","WAP1.0","3","120","117","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2000-11","","","2008-01-17 14:28:24"
"531","au","TK05","KCT6","UP.Browser/3.04-KCT6 UP.Link/3.4.4","WAP1.0","3","96","104","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2000-12","","","2008-01-17 14:28:24"
"532","au","TP11","MAT3","UP.Browser/3.04-MAT3 UP.Link/3.4.4","WAP1.0","3","96","94","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-03","","","2008-01-17 14:28:24"
"533","au","TD11","MIT1","UP.Browser/3.04-MIT1 UP.Link/3.4.4","WAP1.0","3","120","117","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-04","","","2008-01-17 14:28:24"
"534","au","TK11","KCT7","UP.Browser/3.04-KCT7 UP.Link/3.2.1.2","WAP1.0","3","96","104","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-06","","","2008-01-17 14:28:24"
"535","au","TS11","SYT3","UP.Browser/3.04-SYT3 UP.Link/3.4.4","WAP1.0","3","120","128","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2001-10","","","2008-01-17 14:28:24"
"536","au","TK12","KCT8","UP.Browser/3.04-KCT8 UP.Link/3.4.4","WAP1.0","3","120","137","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2001-10","","","2008-01-17 14:28:24"
"537","au","TT11","TST4","UP.Browser/3.04-TST4 UP.Link/3.4.4","WAP1.0","3","120","129","65636","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2001-10","","","2008-01-17 14:28:24"
"538","au","TS31","SYT4","UP.Browser/3.04-SYT4 UP.Link/3.2.1.2","WAP1.0","3","120","108","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2003-03","","","2008-01-17 14:28:24"
"539","au","TT21","TST5","UP.Browser/3.04-TST5 UP.Link/3.4.5.6","WAP1.0","3","140","133","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-03","","","2008-01-17 14:28:24"
"540","au","TK21","KCT9","UP.Browser/3.04-KCT9 UP.Link/3.4.5.6","WAP1.0","3","120","137","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-07","","","2008-01-17 14:28:24"
"541","au","TT22","TST6","UP.Browser/3.04-TST6 UP.Link/3.2.1.2","WAP1.0","3","140","120","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-10","","","2008-01-17 14:28:24"
"542","au","TK22","KCTA","UP.Browser/3.04-KCTA UP.Link/3.2.1.2","WAP1.0","3","120","137","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2002-11","","","2008-01-17 14:28:24"
"543","au","TK23","KCTB","UP.Browser/3.04-KCTB UP.Link/3.2.1.2","WAP1.0","3","120","137","256","7.5","0","0","1","0","","","0","0","0","1","1","1","","","2003-02","","","2008-01-17 14:28:24"
"544","au","TK31","KCTC","UP.Browser/3.04-KCTC UP.Link/3.2.1.2","WAP1.0","3","120","137","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2003-10","","","2008-01-17 14:28:24"
"545","au","TT31","TST7","UP.Browser/3.04-TST7 UP.Link/3.2.1.2","WAP1.0","3","140","120","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2003-06","","","2008-01-17 14:28:24"
"546","au","TT32","TST8","UP.Browser/3.04-TST8 UP.Link/3.2.1.2","WAP1.0","3","140","120","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2003-11","","","2008-01-17 14:28:24"
"547","au","TK40","KCTD","UP.Browser/3.04-KCTD UP.Link/3.2.1.2","WAP1.0","3","120","137","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2004-02","","","2008-01-17 14:28:24"
"548","au","TS41","SYT5","UP.Browser/3.04-SYT5 UP.Link/3.2.1.2","WAP1.0","3","132","144","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2004-01","","","2008-01-17 14:28:24"
"549","au","TK41","KCU1","KDDI-KCU1 UP.Browser/6.2.0.5.1 (GUI) MMP/2.0","WAP2.0","6.2","114","137","65536","","1","1","1","0","","","0","0","1","1","1","1","","","2004-03","","","2008-01-17 14:28:24"
"550","au","TT51","TST9","UP.Browser/3.04-TST9 UP.Link/3.2.1.2","WAP1.0","3","120","112","262144","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2005-03","","","2008-01-17 14:28:24"
"551","au","TK51","KCTE","UP.Browser/3.04-KCTE UP.Link/3.4.5.9","WAP1.0","3","120","137","65536","7.5","0","1","1","0","","","0","0","0","1","1","1","","","2005-08","","","2008-01-17 14:28:25"
"552","au","A5011HMC","HI22","KDDI-HI22 UP.Browser/6.0.8.1 (GUI) MMP/1.1","不明","","125","144","","","","","","","","","","","","","","","","","0000-00","","","2008-12-24 02:25:43"
"553","au","A5502K","KC24","KDDI-KC24 UP.Browser/6.2.0.5.1 (GUI) MMP/2.0","不明","","234","262","","","","","","","","","","","","","","","","","2004-02","","","2008-12-24 02:25:44"
"554","au","A5502Kソフト改修済み","KC25","KDDI-KC25 UP.Browser/6.2.0.5.1 (GUI) MMP/2.0","不明","","234","262","","","","","","","","","","","","","","","","","2004-02","","","2008-12-24 02:25:44"
"555","au","W32S(Suica対応","SN35","KDDI-SN35 UP.Browser/6.2.0.9.2 (GUI) MMP/2.0","不明","","240","268","","","","","","","","","","","","","","","","","2005-09","","","2008-12-24 02:25:45"
"556","au","W61H","HI3C ","KDDI-HI3C UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-03","","","2009-02-13 14:30:45"
"557","au","W61SA","SA3C ","KDDI-SA3C UP.Browser/6.2_7.2.7.1.K.1.5.1.116 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-04","","","2008-12-27 20:19:56"
"558","au","W61T","TS3I ","KDDI-TS3I UP.Browser/6.2_7.2.7.1.K.1.5.1.116 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-04","","","2009-01-12 08:15:46"
"559","au","W61S","SN3D ","KDDI-SN3D UP.Browser/6.2_7.2.7.1.K.1.5.1.116 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-05","","","2009-06-04 09:12:54"
"560","au","W63K","KC3H ","KDDI-KC3H UP.Browser/6.2.0.14.1 (GUI) MMP/2.0","WAP2.0","6.2","232","325","262144","","1","1","1","1","2.0","","0","1","1","1","1","0","1","1","2008-06","","","2008-12-25 12:08:13"
"561","au","Sportio","TS3K ","KDDI-TS3K UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","不明","","240","268","","","1","1","1","1","2.0","","","","","","","0","1","","2008-06","","","2009-05-14 11:34:45"
"562","au","W62T","TS3J","KDDI-TS3J UP.Browser/6.2_7.2.7.1.K.2.179 (GUI) MMP/2.0","不明","","240","348","","","","","","","2.0","","","","","","","","","","2008-06","","","2008-12-24 02:25:45"
"563","au","W62K","KC3G","KDDI-KC3G UP.Browser/6.2.0.14.1 (GUI) MMP/2.0","不明","","240","268","","","","","","","2.0","","","","","","","","","","2008-06","","","2008-12-24 02:25:44"
"564","au","re","SN3F ","KDDI-SN3F UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","不明","","240","348","260000","","1","1","1","1","","","","","","","","0","1","","2008-07","","","2009-06-11 22:52:06"
"565","au","W64SA","SA3E ","KDDI-SA3E UP.Browser/6.2_7.2.7.1.K.2.231 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-07","","","2009-06-21 17:40:55"
"566","au","W62CA","CA3B ","KDDI-CA3B UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-07","","","2009-04-14 17:40:16"
"567","au","W62H","HI3D","KDDI-HI3D UP.Browser/6.2_7.2.7.1.K.2.186 (GUI) MMP/2.0","不明","","240","348","","","","","","","2.0","","","","","","","","","","2008-07","","","2008-12-24 02:25:44"
"568","au","W62SH","SH35 ","KDDI-SH35 UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","","","","","","","","0","1","","2008-07","","","2009-05-14 12:12:17"
"569","au","W63SA","SA3D","KDDI-SA3D UP.Browser/6.2_7.2.7.1.K.1.5.116 (GUI) MMP/2.0","不明","","240","348","","","","","","","2.0","","","","","","","","","","2008-07","","","2008-12-24 02:25:44"
"570","au","W62PT","PT34","KDDI-PT34 UP.Browser/6.2.0.14.3.1 (GUI) MMP/2.0","不明","","240","268","","","","","","","","","","","","","","","","","2008-08","","","2008-12-24 02:25:44"
"571","au","W63Kカメラ無し","KC3K","KDDI-KC3K UP.Browser/6.2.0.14.1 (GUI) MMP/2.0","不明","","240","348","","","","","","","","","","","","","","","","","2008-09","","","2008-12-24 02:25:44"
"572","au","URBANO（W63SH）","SH36 ","KDDI-SH36 UP.Browser/6.2.0.14.2 (GUI) MMP/2.0","不明","","240","348","","","1","1","1","1","2.0","","","","","","","0","1","","2008-09","","","2009-05-21 17:09:45"
"573","au","W64T","TS3L","KDDI-TS3L UP.Browser/6.2_7.2.7.1.K.2.200 (GUI) MMP/2.0","不明","","240","348","","","","","","","","","","","","","","","","","2008-09","","","2008-12-24 02:25:45"
"574","au","W63CA","CA3C ","KDDI-CA3C UP.Browser/6.2_7.2.7.1.K.2.225 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","","","1","1","1","0","0","1","2008-11","","","2009-04-30 16:40:27"
"575","au","W63H","HI3E ","KDDI-HI3E UP.Browser/6.2_7.2.7.1.K.2.225 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","","","1","1","1","0","1","1","2008-11","","","2009-02-20 19:41:08"
"576","au","W65K","KC3I","KDDI-KC3I UP.Browser/6.2.0.14.1.1 (GUI) MMP/2.0","不明","","240","348","","","","","","","","","","","","","","","","","2008-11","","","2008-12-24 02:25:44"
"577","au","W64SH","SH37","KDDI-SH37 UP.Browser/6.2_7.2.7.1.K.2.197 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","1","","","","","","","1","2008-11","","","2009-01-19 01:21:18"
"578","au","W64S","SN3G","KDDI-SN3G UP.Browser/6.2.0.14.1.2 (GUI) MMP/2.0","不明","","240","368","","","","","","","","","","","","","","","","","2008-11","","","2008-12-24 02:25:45"
"579","au","W65T","TS3M","KDDI-TS3M UP.Browser/6.2_7.2.7.1.K.2.186 (GUI) MMP/2.0","WAP2.0","7.2","240","348","65536","100","1","1","","","2.0","150","","1","1","1","1","","1","","2008-11","","","2009-02-05 20:49:53"
"580","au","W62P","MA34 ","KDDI-MA34 UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","","","","","1","1","1","1","2.0","","","","","","","0","1","","2008-11","","","2009-05-25 17:08:06"
"581","au","Premir3","SN3I ","KDDI-SN3I UP.Browser/6.2_7.2.7.1.K.3.323 (GUI) MMP/2.0","WAP2.0","","","","","","1","1","1","1","2.0","","","","","","","0","1","","2009-02","","","2009-02-10 18:29:05"
"582","au","CA001","CA3D ","KDDI-CA3D UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","","","","","1","1","1","1","3.0","","","1","","1","","0","1","","2009-02","","","2009-03-31 17:15:41"
"583","au","SH001","SH38 ","KDDI-SH38 UP.Browser/6.2_7.2.7.1.K.3.330 (GUI) MMP/2.0","WAP2.0","","","","","","0","1","0","1","3.0","","","","","","","1","1","","2009-02","","","2009-05-25 17:12:41"
"584","au","H001","HI3F ","KDDI-HI3F UP.Browser/6.2_7.2.7.1.K.3.330 (GUI) MMP/2.0","WAP2.0","","480","696","262144","","1","1","1","1","3.0","","1","1","1","1","1","","1","1","2009-02","","","2009-03-25 14:45:08"
"585","au","S001","SN3J ","KDDI-SN3J UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","","","","","1","1","1","1","3.0","","","","","","","0","1","","2009-03","","","2009-05-20 14:15:20"
"586","au","Sportio water beat","SH3C ","KDDI-SH3C UP.Browser/6.2_7.2.7.1.K.3.343 (GUI) MMP/2.0","WAP2.0","7.2.7.1","240","375","260000","","1","1","1","1","3.0","","0","1","1","1","1","1","1","1","2009-05","","とりあえず、登録。","2009-06-23 00:34:21"
"587","au","T002","TS3P ","KDDI-TS3P UP.Browser/6.2_7.2.7.1.K.4.182 (GUI) MMP/2.0","WAP2.0","","233","358","65536","","1","1","1","1","3.0","","","","","","","0","1","","2009-06","","","2009-06-28 18:04:44"
"588","au","G9","KYX02","","WAP2.0","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-06-16 17:15:54"
"589","au","","TS3N ","KDDI-TS3N UP.Browser/6.2_7.2.7.1.K.3.330 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-05-20 12:29:39"
"590","au","Xmini","Xmini","KDDI-SN3H UP.Browser/6.2.0.11.1.2 (GUI) MMP/2.0","WAP2.0","","","","","","","","","","","","","","","","","","","0","","","","2009-06-22 17:29:24"
"591","au","","MA35 ","KDDI-MA35 UP.Browser/6.2_7.2.7.1.K.2.225 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","","","","","","","","0","1","","","","","2009-06-23 16:51:39"
"592","au","","SH3B ","KDDI-SH3B UP.Browser/6.2_7.2.7.1.K.3.343 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-06-24 18:24:18"
"593","SoftBank","J-SH02","J-SH02","J-PHONE/2.0/J-SH02","C2","","96","84","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","1999-12","","","2007-12-26 17:13:44"
"594","SoftBank","J-DN02","J-DN02","J-PHONE/2.0/J-DN02","C2","","116","122","4","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-03","","","2007-12-26 17:16:17"
"595","SoftBank","J-P02","J-P02","J-PHONE/2.0/J-P02","C2","","96","89","4","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-06","","","2007-12-27 16:47:19"
"596","SoftBank","J-SA02","J-SA02","J-PHONE/2.0/J-SA02","C2","","96","76","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-05","","","2007-12-27 16:47:40"
"597","SoftBank","J-SH03","J-SH03","J-PHONE/2.0/J-SH03","C2","","96","104","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-05","","","2007-12-27 16:48:04"
"598","SoftBank","J-T04","J-T04","J-PHONE/2.0/J-T04","C2","","96","90","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-06","","","2007-12-27 16:48:33"
"599","SoftBank","J-P03","J-P03","J-PHONE/2.0/J-P03","C2","","96","95","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-12","","","2007-12-26 17:34:53"
"600","SoftBank","J-K03S","J-K03S","J-PHONE/3.0/J-K03","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 16:58:50"
"601","SoftBank","J-K03","J-K03","J-PHONE/3.0/J-K03","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 16:49:37"
"602","SoftBank","J-D03S","J-D03S","J-PHONE/3.0/J-D03","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 17:00:13"
"603","SoftBank","J-D03","J-D03","J-PHONE/3.0/J-D03","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 16:53:04"
"604","SoftBank","J-PE03S","J-PE03S","J-PHONE/3.0/J-PE03","C3","","120","96","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-11","","","2007-12-27 17:03:09"
"605","SoftBank","J-PE03","J-PE03","J-PHONE/3.0/J-PE03","C3","","120","96","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-10","","","2008-01-17 18:21:30"
"606","SoftBank","J-SH04S","J-SH04S","J-PHONE/3.0/J-SH04","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-11","","","2007-12-27 17:04:44"
"607","SoftBank","J-SH04","J-SH04","J-PHONE/3.0/J-SH04","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-11","","","2007-12-27 16:55:13"
"608","SoftBank","J-SH04BS","J-SH04BS","J-PHONE/3.0/J-SH04B","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-01","","発売日が曖昧","2008-01-07 21:06:54"
"609","SoftBank","J-SH04B","J-SH04B","J-PHONE/3.0/J-SH04B","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-01","","","2007-12-27 16:55:45"
"610","SoftBank","J-SH05S","J-SH05S","J-PHONE/3.0/J-SH05","C3","","120","117","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-12","","","2007-12-27 17:19:25"
"611","SoftBank","J-SH05","J-SH05","J-PHONE/3.0/J-SH05","C3","","120","117","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-12","","","2008-01-17 17:27:25"
"612","SoftBank","J-N03S","J-N03S","J-PHONE/3.0/J-N03","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-02","","","2007-12-27 17:21:27"
"613","SoftBank","J-N03","J-N03","J-PHONE/3.0/J-N03","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-01","","","2008-01-17 17:25:40"
"614","SoftBank","J-T05","J-T05","J-PHONE/3.0/J-T05","C3","","120","112","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-03","","","2007-12-27 17:24:06"
"615","SoftBank","J-K04","J-K04","J-PHONE/3.0/J-K04","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-03","","","2007-12-27 17:27:14"
"616","SoftBank","J-D04","J-D04","J-PHONE/3.0/J-D04","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-03","","","2008-01-15 10:29:43"
"617","SoftBank","J-PE03II","J-PE03B","J-PHONE/3.0/J-PE03B","C3","","120","96","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-05","","","2008-01-17 18:21:30"
"618","SoftBank","J-SH06","J-SH06","J-PHONE/3.0/J-SH06","C3","","96","104","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-04","","","2008-01-17 18:21:30"
"619","SoftBank","J-SA03","J-SA03","J-PHONE/3.0/J-SA03","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-04","","","2007-12-27 17:37:31"
"620","SoftBank","J-DN03","J-DN03","J-PHONE/3.0/J-DN03","C3","","120","130","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-05","","","2007-12-27 17:40:30"
"621","SoftBank","J-NM01","J-NM01","J-PHONE/3.0/J-NM01","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-06","","","2007-12-27 17:43:08"
"622","SoftBank","J-N03II","J-N03B","J-PHONE/3.0/J-N03B","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-06","","","2008-01-16 22:51:32"
"623","SoftBank","J-D31","J-D31","J-PHONE/3.0/J-D31","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-10","","","2008-01-17 18:21:30"
"624","SoftBank","J-SA04","J-SA04","J-PHONE/3.0/J-SA04","C3","","120","130","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-11","","","2008-01-17 18:21:30"
"625","SoftBank","J-K05","J-K05","J-PHONE/3.0/J-K05","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-11","","","2008-01-17 18:21:30"
"626","SoftBank","J-NM02","J-NM02","J-PHONE/3.0/J-NM02","C3","","120","130","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2002-02","","","2007-12-27 18:39:06"
"627","SoftBank","J-T07","J-T07","J-PHONE/3.0/J-T07","C3","","144","136","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2002-07","","","2007-12-27 18:41:24"
"628","SoftBank","J-SA05","J-SA05","J-PHONE/3.0/J-SA05","C3","","120","112","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2002-12","","","2008-01-17 18:21:30"
"629","SoftBank","J-D07","J-D07","J-PHONE/3.0/J-D07","C3","","128","96","4096","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-02","","","2007-12-27 18:45:26"
"630","SoftBank","J-T09","J-T09","J-PHONE/3.0/J-T09","C3","","144","144","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-03","","","2008-01-17 18:21:30"
"631","SoftBank","J-SA06","J-SA06","J-PHONE/3.0/J-SA06","C3","","132","144","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-08","","","2007-12-27 18:49:42"
