MobilePhoneList [2009-12-01 00:00:03] By http://ke-tai.org/
"連番","メーカ名","機種名","機種略名","ユーザエージェント","タイプ１","タイプ２","ブラウザ幅(x)","ブラウザ高さ(y)","表示カラー数","ブラウザキャッシュ","GIF","JPG","PNG","Flash","Flashバージョン","Flashワークメモリ","Javaアプリ","BREW","HTML","SSL","ログイン","クッキー","CSS","GPS","発売日","備考","更新状況メモ","更新日"
"798","SoftBank","912SH","912SH","SoftBank/1.0/912SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","480","800","260000","","1","1","1","1","2.0","","1","0","0","1","","1","","0","2007-06","2画面表示時：幅468高さ320 横スライド時：幅788高さ400 横2画面表示時：幅464高さ400 作成中","","2008-04-03 15:44:53"
"799","SoftBank","912T","912T","SoftBank/1.0/912T/TJ001[/Serial] Browser/NetFront/3.3","3GC","","234","339","","","0","0","0","1","2.0","","0","0","0","0","0","0","","1","2007-08","作成中","","2009-09-18 17:14:14"
"800","SoftBank","913SH","913SH","SoftBank/1.0/913SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","234","350","","","1","1","1","1","2.0","","0","0","1","1","1","0","1","1","2007-07","作成中","","2009-09-18 17:14:34"
"801","SoftBank","920SH","920SH","SoftBank/1.0/920SH/SHJ001[/Serial] Browser/NetFront/3.4","3GC","","480","854","","","1","1","1","1","2.0","","1","0","1","1","0","0","1","1","2007-11","UAがSHJ002の場合もある","作成中","2009-09-18 17:14:55"
"802","SoftBank","820P","820P","SoftBank/1.0/820P/PJP10[/Serial] Browser/NetFront/3.4","3GC","","236","338","16777216","","1","0","0","1","2.0","","1","0","1","1","0","0","","1","2007-11","ブラウザは\nスクロールバーなし：240x342\nスクロールバーあり：236x338 ","","2008-03-18 19:28:01"
"803","SoftBank","820SH","820SH","SoftBank/1.0/820SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2007-12","","","2009-09-18 17:15:18"
"804","SoftBank","821P","821P","SoftBank/1.0/821P/PJP10[ /Serial ] Browser/NetFront/3.4","3GC","","236","338","16777216","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2007-11","スクロールバー無し時の解像度：240x342","","2009-09-18 17:15:40"
"805","SoftBank","821SH","821SH","SoftBank/1.0/821SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","300","1","1","1","1","2.0","","1","0","1","1","1","1","1","1","2007-12","","","2009-10-27 09:14:02"
"806","SoftBank","822SH","822SH","SoftBank/1.0/822SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2007-12","","","2009-09-18 17:16:03"
"807","SoftBank","920T","920T","SoftBank/1.0/920T/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","339","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2007-12","","","2008-01-17 18:54:38"
"808","SoftBank","812SH sII","812SHs","SoftBank/1.0/812SHs/SHJ001[/Serial] Browser/NetFront/3.3","3GC","","234","270","262114","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2007-12","","","2009-09-18 17:16:26"
"809","SoftBank","920SC","920SC","SoftBank/1.0/920SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","242144","","1","1","1","1","2.0","","","0","1","1","1","0","1","0","2008-01","","","2009-11-09 20:05:03"
"810","SoftBank","820T","820T","SoftBank/1.0/820T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","259","262114","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-02","コドモバイル","","2008-07-29 18:26:19"
"811","SoftBank","822P","822P","SoftBank/1.0/822P/PJP10[ /Serial ] Browser/NetFront/3.4","3GC","","240","262","16777216","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-02","画面領域　ｽｸﾛｰﾙﾊﾞｰなし：240x262、ｽｸﾛｰﾙﾊﾞｰあり：236x258","","2008-07-29 18:35:25"
"812","SoftBank","820SC","820SC","SoftBank/1.0/820SC/SCJ001[ /Serial ] Browser/NetFront/3.3","3GC","","230","264","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-02","","","2008-07-29 18:26:59"
"813","SoftBank","822T","822T","SoftBank/1.0/822T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","259","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-02","","","2009-09-06 23:04:26"
"814","SoftBank","920P","920P","SoftBank/1.0/920P/PJP10[ /Serial ] Browser/NetFront/3.4","3GC","","471","700","16777216","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-02","","","2008-07-29 18:30:11"
"815","SoftBank","DM001SH","DM001SH","SoftBank/1.0/DM001SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","234","350","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","ディズニーモバイル","","2009-07-13 17:51:18"
"816","SoftBank","821T","821T","SoftBank/1.0/821T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","243","242144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","","","2008-07-29 18:35:52"
"817","SoftBank","823SH","823SH","SoftBank/1.0/823SH/SHJ001 Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","350","262144","","1","1","1","1","3.0","","","0","1","1","1","0","1","0","2008-03","","","2009-10-18 15:15:21"
"818","SoftBank","921SH","921SH","SoftBank/1.0/921SH/SHJ001[ /Serial ] Browser/NetFront/3.4","3GC","","468","754","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","画面サイズ　縦：468 x 754、縦(2分割)：468 x 374、横：854 x 384、横(2分割)：480 x 384","","2008-07-29 18:29:24"
"819","SoftBank","921T","921T","SoftBank/1.0/921T/TJ001[ /Serial ] Browser/NetFront/3.3","3GC","","234","339","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","1","2008-03","","","2008-07-29 18:28:43"
"820","SoftBank","922SH","922SH","SoftBank/1.0/922SH/SHJ001[ /Serial ] Browser/NetFront/3.4 Profile/MIDP-2.0","3GC","","842","384","262144","","1","1","1","1","2.0","","","0","1","1","1","1","1","0","2008-03","","","2009-07-29 16:39:37"
"821","SoftBank","X01HT","X01HT","Mozilla/4.0 (compatible; MSIE 4.01; Windows CE; HTC/X01HT; PPC; 240x320)","不明","","240","320","65536","","","","","","","","","","","","","","","","2006-10","","","2009-07-08 14:05:53"
"822","SoftBank","821SC","821SC","SoftBank/1.0/821SC/SCJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","230","264","","","","","","1","2.0","","","","","","","","","","2008-04","","","2009-07-17 16:04:57"
"823","SoftBank","DM002SH","DM002SH","SoftBank/1.0/DM002SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","350","","","","","","1","2.0","","","","","","","","","","2008-06","","","2009-07-17 16:16:50"
"824","SoftBank","823P","823P","SoftBank/1.0/823P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","231","350","","","","","","1","2.0","","","","","","","","","","2008-06","","","2009-07-17 16:17:02"
"825","SoftBank","825SH","825SH","SoftBank/1.0/825SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","","","","1","2.0","","","","","","","","","","2008-07","","","2009-07-17 16:17:12"
"826","SoftBank","820N","820N","SoftBank/1.0/820N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","325","","","","","","1","3.0","","","","","","","","","","2008-07","","","2009-07-17 16:17:21"
"827","SoftBank","821N","821N","SoftBank/1.0/821N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","325","","","","","","1","3.0","","","","","","","","","","2008-07","","","2009-07-17 16:17:31"
"828","SoftBank","824SH","824SH","SoftBank/1.0/824SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","1","1","1","1","2.0","","","","","","","0","1","","2008-07","","","2009-08-12 19:16:59"
"829","SoftBank","923SH","923SH","SoftBank/1.0/923SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","","","","","","1","3.0","","","","","","","","","","2008-07","","","2009-07-17 16:17:48"
"830","SoftBank","iPhone 3G","iPhone","Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X;ja-jp AppleWebKit/528.18 (KHTML,like Gecko) Version/4.0 Mobile/7A341 Safari/528.16","3GC","","320","480","","","1","1","1","0","","","0","0","1","1","1","1","1","1","2008-07","","","2009-09-08 16:25:55"
"831","SoftBank","824P","824P","SoftBank/1.0/824P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","231","350","","","","","","","","","","","","","","","","","2008-07","","","2009-05-25 17:19:04"
"832","SoftBank","823T","823T","SoftBank/1.0/823T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","2008-08","","","2009-07-10 11:38:56"
"833","SoftBank","921P","921P","SoftBank/1.0/921P/PJP21[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","700","","","1","1","1","1","3.0","","1","","","","","0","1","","2008-08","","","2009-09-09 21:27:44"
"834","SoftBank","824T","824T","SoftBank/1.0/824T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","2008-09","","","2009-05-25 17:23:21"
"835","SoftBank","830SH s","830SHs","SoftBank/1.0/830SHs/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","4","","","","","","","","","","","","","","","","2008-10","","","2009-10-01 03:13:28"
"836","SoftBank","830SH","830SH","SoftBank/1.0/830SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","270","","","","","","","","","","","","","","","","","2008-10","","","2009-05-25 17:15:32"
"837","SoftBank","931SH","931SH","SoftBank/1.0/931SH/SHJ003[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","824","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2008-11","","","2009-10-30 14:03:26"
"838","SoftBank","930SC","930SC","SoftBank/1.0/930SC/SCJ001[/Serial] Browser/NetFront/3.4","3GC","","475","512","","","","","","","","","","","","","","","","","2008-11","","","2009-07-10 11:37:59"
"839","SoftBank","930SH","930SH","SoftBank/1.0/930SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","854","","","1","1","1","1","3.0","","","","","1","","0","1","0","2008-11","","","2009-11-05 11:28:55"
"840","SoftBank","830CA","830CA","SoftBank/1.0/830CA/CAJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","1","1","1","1","3.0","","","","","","","0","1","","2008-11","","","2009-05-25 17:21:15"
"841","SoftBank","830P","830P","SoftBank/1.0/830P/PJP10","3GC","","236","365","","","","","","","","","","","","","","","","","2008-11","","","2009-06-24 16:03:22"
"842","SoftBank","831T","831T","SoftBank/1.0/831T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","2008-12","","","2009-05-25 18:02:40"
"843","SoftBank","830T","830T","SoftBank/1.0/830T/TJ001[/Serial] Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","234","339","","","","","","","","","","","","","","","","","2008-12","","","2009-07-10 11:37:22"
"844","SoftBank","DM003SH","DM003SH","SoftBank/1.0/DM003SH/SHJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","","","1","1","1","1","2.0","","","","","","","0","1","","2008-12","","","2009-07-10 11:35:30"
"845","SoftBank","930P","930P","SoftBank/1.0/930P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","700","","","1","1","0","1","3.0","","1","","","","","0","1","","2009-01","","","2009-07-02 10:12:33"
"846","SoftBank","932SH","932SH","SoftBank/1.0/932SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","16777216","","1","1","1","1","3.0","","1","","1","1","","0","1","1","2009-02","","","2009-08-17 14:12:18"
"847","SoftBank","830N","830N","SoftBank/1.0/830N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","650","","","1","1","1","1","3.0","","","","","","","0","1","1","2009-02","","","2009-09-18 17:19:05"
"848","SoftBank","831SH/831SH KT","831SH","SoftBank/1.0/831SH/SHJ002[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","","","","","1","1","1","1","3.0","","","","","","","0","1","","2009-02","","","2009-08-27 11:24:57"
"849","SoftBank","930CA","930CA","SoftBank/1.0/930CA/CAJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","854","480","260000","","1","1","1","1","3.0","","1","","1","1","","","1","1","2009-02","","","2009-04-20 15:01:31"
"850","SoftBank","831P","831P","SoftBank/1.0/831P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","236","338","","","1","1","1","1","2.0","","1","","","","","0","1","","2009-02","","","2009-05-28 17:15:58"
"851","SoftBank","830SH for Biz","830SHe","SoftBank/1.0/830SHe/SHJ001","3GC","","","","","","","","","","","","","","","","","","","","2009-02","","","2009-08-26 11:40:42"
"852","SoftBank","731SC","731SC","SoftBank/1.0/731SC/SCJ001 Browser/NetFront/3.3","3GC","","","","","","1","1","1","","","","","","1","","","","","","2009-03","","","2009-07-10 11:41:46"
"853","SoftBank","832P","832P","SoftBank/1.0/832P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","231","350","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-05","","","2009-07-16 11:13:02"
"854","SoftBank","933SH","933SH","SoftBank/1.0/933SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","738","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-05","","","2009-11-17 10:09:04"
"855","SoftBank","GENT 831SH s","831SHs","SoftBank/1.0/831SHs/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-05","","","2009-08-26 11:49:24"
"856","SoftBank","934SH","934SH","SoftBank/1.0/934SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-06","","","2009-11-11 17:26:57"
"857","SoftBank","930N","930N","SoftBank/1.0/930N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","650","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-06","","","2009-07-16 11:18:03"
"858","SoftBank","931SC","931SC","SoftBank/1.0/931SC/SCJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","512","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-06","","","2009-07-16 11:19:24"
"859","SoftBank","832T","832T","SoftBank/1.0/832T/TJ001[/Serial] Browser/NetFront/3.3","3GC","","234","243","262144","300","1","1","1","1","2.0","","0","0","1","1","1","1","1","1","2009-06","","","2009-08-27 12:20:27"
"860","SoftBank","iPhone 3GS","iPhone","Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_1 like Mac OS X; ja-jp) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Mobile/7C144 Safari/528.16","3GC","","","","","","1","1","1","0","","","0","0","1","1","1","1","1","1","2009-06","","","2009-11-30 03:53:01"
"861","SoftBank","931P","931P","SoftBank/1.0/931P/PJP10[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","471","700","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-07","","","2009-07-16 11:22:13"
"862","SoftBank","935SH","935SH","SoftBank/1.0/935SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-07","","","2009-08-24 15:49:55"
"863","SoftBank","DM004SH","DM004SH","SoftBank/1.0/DM004SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-07","","","2009-09-16 13:31:52"
"864","SoftBank","832SH","832SH","SoftBank/1.0/832SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-08","","","2009-08-10 16:18:23"
"865","SoftBank","936SH","936SH","SoftBank/1.0/936SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","754","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-08","","","2009-08-10 16:20:01"
"866","SoftBank","830SC EMPORIO ARMANI モデル","830SC","SoftBank/1.0/830SC/SCJ001[/Serial] Browser/NetFront/3.3","3GC","","232","264","262144","300","1","1","1","0","","","0","0","1","1","1","1","1","0","2009-09","","","2009-11-06 10:49:03"
"867","SoftBank","831N","831N","SoftBank/1.0/831N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","325","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-09","","","2009-09-16 19:33:52"
"868","SoftBank","GENT 832SH s","832SHs","SoftBank/1.0/832SHs/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","240","350","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","0","2009-10","","","2009-11-06 11:07:36"
"869","SoftBank","740SC","740SC","SoftBank/1.0/740SC/SCJ001[/Serial] Browser/NetFront/3.3","3GC","","232","264","262144","300","1","1","1","0","","","0","0","1","1","1","1","1","0","2009-10","","","2009-10-29 13:24:43"
"870","SoftBank","940SH","940SH","SoftBank/1.0/940SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","738","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-11","","","2009-11-27 11:41:28"
"871","SoftBank","941SH","941SH","SoftBank/1.0/941SH/SHJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","824","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-11","","","2009-11-27 11:41:50"
"872","SoftBank","931N","931N","SoftBank/1.0/931N/NJ001[/Serial] Browser/NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","640","262144","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-11","","","2009-11-27 11:42:18"
"873","SoftBank","940SC","940SC","SoftBank/1.0/940SC/SCJ001[/Serial] Browser/NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1","3GC","","480","512","16777216","300","1","1","1","1","3.0","","1","0","1","1","1","1","1","1","2009-11","","","2009-11-27 11:42:41"
"874","SoftBank","X04HT","X04HT","HTC/X04HT Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; *HTC/X04HT*) Opera 9.50","不明","","480","640","","","","","","","","","","","","","","","","","","","","2009-11-04 11:18:56"
"875","EMOBILE","H11T","H11T","emobile/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4","不明","","240","341","","","1","1","1","1","2.0","","1","0","1","1","1","0","1","0","2008-03","","","2009-10-27 12:13:01"
"876","EMOBILE","H11T　","H11T　","l-mode/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4　","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-11-16 14:54:53"
"877","EMOBILE","H12T　","H12T　","sharp pda browser/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4　","不明","","240","341","","","","","","","","","0","","","","","","","","","","","2009-08-07 19:02:15"
"878","EMOBILE","H14T","H14T","windows ce/1.0.0 (H11T; like Gecko; Wireless) NetFront/3.4　","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-04-09 16:52:05"
"879","EMOBILE","H15T","H15T","Mozilla/3.0(WILLCOM:KES/WS009KE/2:0001:6/1/C128) NetFront/3.3","不明","","240","341","","","","","","","","","","","","","","","","","","","","2009-07-31 19:34:41"
"880","EMOBILE","L-mode","NECSPL-N20C","L-mode//1.0/AT/NECSPL-N20C/5120/1000","不明","l","","","","","","","","","","","","","","","","","","","","","","2009-07-13 20:38:43"
"881","EMOBILE","WX310SA","WX310SA","Mozilla/3.0(WILLCOM;SANYO/WX310SA/2;1/1/C128) NetFront/3.3","不明","","","","","","","","","","","","","","","","","","","","","","","2009-08-27 11:57:04"
"882","EMOBILE","AH-J3001V","AH-J3001V","Mozilla/3.0(DDIPOCKET;JRC/AH-J3001V,AH-J3002V/1.0/0100/c50)CNF/2.0","不明","","","","","","","","","","","","","","","","","","","","","","","2009-08-27 11:58:03"
